"Node1" "Node2" "level" "size"
"2311" "BILE_ACID_AND_BILE_SALT_METABOLISM" "RECYCLING_OF_BILE_ACIDS_AND_SALTS" "7" NA
"2312" "BILE_ACID_AND_BILE_SALT_METABOLISM" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS" "7" NA
"2313" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL" "8" NA
"2314" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL" "8" NA
"2315" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS" "SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL" "8" NA
"2316" "METABOLISM_OF_STEROIDS" "METABOLISM_OF_STEROID_HORMONES" "6" NA
"2317" "METABOLISM_OF_STEROID_HORMONES" "ANDROGEN_BIOSYNTHESIS" "7" NA
"2318" "METABOLISM_OF_STEROID_HORMONES" "ESTROGEN_BIOSYNTHESIS" "7" NA
"2319" "METABOLISM_OF_STEROID_HORMONES" "MINERALOCORTICOID_BIOSYNTHESIS" "7" NA
"2320" "METABOLISM_OF_STEROID_HORMONES" "GLUCOCORTICOID_BIOSYNTHESIS" "7" NA
"2321" "METABOLISM_OF_STEROID_HORMONES" "PREGNENOLONE_BIOSYNTHESIS" "7" NA
"2322" "METABOLISM_OF_STEROIDS" "VITAMIN_D_CALCIFEROL_METABOLISM" "6" NA
"2323" "METABOLISM_OF_LIPIDS" "LIPID_PARTICLE_ORGANIZATION" "5" NA
"2324" "METABOLISM_OF_LIPIDS" "FATTY_ACID_METABOLISM" "5" NA
"2325" "FATTY_ACID_METABOLISM" "CARNITINE_METABOLISM" "6" NA
"2326" "FATTY_ACID_METABOLISM" "ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM" "6" NA
"2327" "ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM" "LINOLEIC_ACID_LA_METABOLISM" "7" NA
"2328" "ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM" "ALPHA_LINOLENIC_ACID_ALA_METABOLISM" "7" NA
"2329" "FATTY_ACID_METABOLISM" "ARACHIDONIC_ACID_METABOLISM" "6" NA
"2330" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET" "7" NA
"2331" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS" "7" NA
"2332" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX" "7" NA
"2333" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_HEPOXILINS_HX_AND_TRIOXILINS_TRX" "7" NA
"2334" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES" "7" NA
"2335" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES" "7" NA
"2336" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE" "7" NA
"2337" "ARACHIDONIC_ACID_METABOLISM" "SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX" "7" NA
"2338" "FATTY_ACID_METABOLISM" "PEROXISOMAL_LIPID_METABOLISM" "6" NA
"2339" "PEROXISOMAL_LIPID_METABOLISM" "ALPHA_OXIDATION_OF_PHYTANATE" "7" NA
"2340" "PEROXISOMAL_LIPID_METABOLISM" "BETA_OXIDATION_OF_PRISTANOYL_COA" "7" NA
"2341" "PEROXISOMAL_LIPID_METABOLISM" "BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS" "7" NA
"2342" "FATTY_ACID_METABOLISM" "FATTY_ACYL_COA_BIOSYNTHESIS" "6" NA
"2343" "FATTY_ACYL_COA_BIOSYNTHESIS" "SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS" "7" NA
"2344" "FATTY_ACID_METABOLISM" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION" "6" NA
"2345" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION" "PROPIONYL_COA_CATABOLISM" "7" NA
"2346" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS" "7" NA
"2347" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS" "BETA_OXIDATION_OF_MYRISTOYL_COA_TO_LAUROYL_COA" "8" NA
"2348" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS" "BETA_OXIDATION_OF_PALMITOYL_COA_TO_MYRISTOYL_COA" "8" NA
"2349" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS" "BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA" "8" NA
"2350" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS" "BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA" "8" NA
"2351" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS" "BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA" "8" NA
"2352" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS" "BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA" "8" NA
"2353" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS" "BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA" "8" NA
"2354" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION" "MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS" "7" NA
"2355" "METABOLISM_OF_LIPIDS" "TRIGLYCERIDE_METABOLISM" "5" NA
"2356" "TRIGLYCERIDE_METABOLISM" "TRIGLYCERIDE_CATABOLISM" "6" NA
"2357" "TRIGLYCERIDE_METABOLISM" "TRIGLYCERIDE_BIOSYNTHESIS" "6" NA
"2358" "METABOLISM_OF_LIPIDS" "BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS" "5" NA
"2359" "BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS" "SYNTHESIS_OF_LIPOXINS_LX" "6" NA
"2360" "BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS" "BIOSYNTHESIS_OF_DHA_DERIVED_SPMS" "6" NA
"2361" "BIOSYNTHESIS_OF_DHA_DERIVED_SPMS" "BIOSYNTHESIS_OF_D_SERIES_RESOLVINS" "7" NA
"2362" "BIOSYNTHESIS_OF_DHA_DERIVED_SPMS" "BIOSYNTHESIS_OF_PROTECTINS" "7" NA
"2363" "BIOSYNTHESIS_OF_DHA_DERIVED_SPMS" "BIOSYNTHESIS_OF_MARESINS" "7" NA
"2364" "BIOSYNTHESIS_OF_MARESINS" "BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS" "8" NA
"2365" "BIOSYNTHESIS_OF_DHA_DERIVED_SPMS" "BIOSYNTHESIS_OF_ASPIRIN_TRIGGERED_D_SERIES_RESOLVINS" "7" NA
"2366" "BIOSYNTHESIS_OF_DHA_DERIVED_SPMS" "BIOSYNTHESIS_OF_DHA_DERIVED_SULFIDO_CONJUGATES" "7" NA
"2367" "BIOSYNTHESIS_OF_DHA_DERIVED_SULFIDO_CONJUGATES" "BIOSYNTHESIS_OF_MARESIN_CONJUGATES_IN_TISSUE_REGENERATION_MCTR" "8" NA
"2368" "BIOSYNTHESIS_OF_DHA_DERIVED_SULFIDO_CONJUGATES" "BIOSYNTHESIS_OF_PROTECTIN_AND_RESOLVIN_CONJUGATES_IN_TISSUE_REGENERATION_PCTR_AND_RCTR" "8" NA
"2369" "BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS" "BIOSYNTHESIS_OF_EPA_DERIVED_SPMS" "6" NA
"2370" "BIOSYNTHESIS_OF_EPA_DERIVED_SPMS" "BIOSYNTHESIS_OF_E_SERIES_18S_RESOLVINS" "7" NA
"2371" "BIOSYNTHESIS_OF_EPA_DERIVED_SPMS" "BIOSYNTHESIS_OF_E_SERIES_18R_RESOLVINS" "7" NA
"2372" "BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS" "BIOSYNTHESIS_OF_DPA_DERIVED_SPMS" "6" NA
"2373" "BIOSYNTHESIS_OF_DPA_DERIVED_SPMS" "BIOSYNTHESIS_OF_DPAN_3_SPMS" "7" NA
"2374" "BIOSYNTHESIS_OF_DPAN_3_SPMS" "BIOSYNTHESIS_OF_DPAN_3_DERIVED_PROTECTINS_AND_RESOLVINS" "8" NA
"2375" "BIOSYNTHESIS_OF_DPAN_3_SPMS" "BIOSYNTHESIS_OF_DPAN_3_DERIVED_MARESINS" "8" NA
"2376" "BIOSYNTHESIS_OF_DPAN_3_SPMS" "BIOSYNTHESIS_OF_DPAN_3_DERIVED_13_SERIES_RESOLVINS" "8" NA
"2377" "BIOSYNTHESIS_OF_DPA_DERIVED_SPMS" "BIOSYNTHESIS_OF_DPAN_6_SPMS" "7" NA
"2378" "BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS" "BIOSYNTHESIS_OF_ELECTROPHILIC_Ω_3_PUFA_OXO_DERIVATIVES" "6" NA
"2379" "METABOLISM" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "4" NA
"2380" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "SULFUR_AMINO_ACID_METABOLISM" "5" NA
"2381" "SULFUR_AMINO_ACID_METABOLISM" "METHIONINE_SALVAGE_PATHWAY" "6" NA
"2382" "SULFUR_AMINO_ACID_METABOLISM" "DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE" "6" NA
"2383" "DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE" "SULFIDE_OXIDATION_TO_SULFATE" "7" NA
"2384" "SULFUR_AMINO_ACID_METABOLISM" "CYSTEINE_FORMATION_FROM_HOMOCYSTEINE" "6" NA
"2385" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "METABOLISM_OF_AMINE_DERIVED_HORMONES" "5" NA
"2386" "METABOLISM_OF_AMINE_DERIVED_HORMONES" "CATECHOLAMINE_BIOSYNTHESIS" "6" NA
"2387" "METABOLISM_OF_AMINE_DERIVED_HORMONES" "SEROTONIN_AND_MELATONIN_BIOSYNTHESIS" "6" NA
"2388" "METABOLISM_OF_AMINE_DERIVED_HORMONES" "THYROXINE_BIOSYNTHESIS" "6" NA
"2389" "THYROXINE_BIOSYNTHESIS" "REGULATION_OF_THYROID_HORMONE_ACTIVITY" "7" NA
"2390" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "SELENOAMINO_ACID_METABOLISM" "5" NA
"2391" "SELENOAMINO_ACID_METABOLISM" "METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE" "6" NA
"2392" "SELENOAMINO_ACID_METABOLISM" "SELENOCYSTEINE_SYNTHESIS" "6" NA
"2393" "SELENOAMINO_ACID_METABOLISM" "METABOLISM_OF_INGESTED_MESEO2H_INTO_MESEH" "6" NA
"2394" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "METABOLISM_OF_POLYAMINES" "5" NA
"2395" "METABOLISM_OF_POLYAMINES" "REGULATION_OF_ORNITHINE_DECARBOXYLASE_ODC" "6" NA
"2396" "METABOLISM_OF_POLYAMINES" "AGMATINE_BIOSYNTHESIS" "6" NA
"2397" "METABOLISM_OF_POLYAMINES" "INTERCONVERSION_OF_POLYAMINES" "6" NA
"2398" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION" "5" NA
"2399" "GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION" "GLYCINE_DEGRADATION" "6" NA
"2400" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "MELANIN_BIOSYNTHESIS" "5" NA
"2401" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "CHOLINE_CATABOLISM" "5" NA
"2402" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "UREA_CYCLE" "5" NA
"2403" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "PROLINE_CATABOLISM" "5" NA
"2404" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "BRANCHED_CHAIN_AMINO_ACID_CATABOLISM" "5" NA
"2405" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "HISTIDINE_CATABOLISM" "5" NA
"2406" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "LYSINE_CATABOLISM" "5" NA
"2407" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "TRYPTOPHAN_CATABOLISM" "5" NA
"2408" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "CARNITINE_SYNTHESIS" "5" NA
"2409" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "CREATINE_METABOLISM" "5" NA
"2410" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "THREONINE_CATABOLISM" "5" NA
"2411" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "PHENYLALANINE_AND_TYROSINE_METABOLISM" "5" NA
"2412" "PHENYLALANINE_AND_TYROSINE_METABOLISM" "TYROSINE_CATABOLISM" "6" NA
"2413" "PHENYLALANINE_AND_TYROSINE_METABOLISM" "PHENYLALANINE_METABOLISM" "6" NA
"2414" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "ASPARTATE_AND_ASPARAGINE_METABOLISM" "5" NA
"2415" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "GLUTAMATE_AND_GLUTAMINE_METABOLISM" "5" NA
"2416" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "ALANINE_METABOLISM" "5" NA
"2417" "METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES" "SERINE_BIOSYNTHESIS" "5" NA
"2418" "METABOLISM" "METABOLISM_OF_CARBOHYDRATES" "4" NA
"2419" "METABOLISM_OF_CARBOHYDRATES" "GLYCOSAMINOGLYCAN_METABOLISM" "5" NA
"2420" "GLYCOSAMINOGLYCAN_METABOLISM" "KERATAN_SULFATE_KERATIN_METABOLISM" "6" NA
"2421" "KERATAN_SULFATE_KERATIN_METABOLISM" "KERATAN_SULFATE_BIOSYNTHESIS" "7" NA
"2422" "KERATAN_SULFATE_KERATIN_METABOLISM" "KERATAN_SULFATE_DEGRADATION" "7" NA
"2423" "GLYCOSAMINOGLYCAN_METABOLISM" "HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM" "6" NA
"2424" "HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM" "A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS" "7" NA
"2425" "HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM" "HS_GAG_BIOSYNTHESIS" "7" NA
"2426" "HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM" "HS_GAG_DEGRADATION" "7" NA
"2427" "GLYCOSAMINOGLYCAN_METABOLISM" "TRANSPORT_AND_SYNTHESIS_OF_PAPS" "6" NA
"2428" "GLYCOSAMINOGLYCAN_METABOLISM" "CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM" "6" NA
"2429" "CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM" "A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS" "7" NA
"2430" "CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM" "CHONDROITIN_SULFATE_BIOSYNTHESIS" "7" NA
"2431" "CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM" "DERMATAN_SULFATE_BIOSYNTHESIS" "7" NA
"2432" "CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM" "CS_DS_DEGRADATION" "7" NA
"2433" "GLYCOSAMINOGLYCAN_METABOLISM" "HYALURONAN_METABOLISM" "6" NA
"2434" "HYALURONAN_METABOLISM" "HYALURONAN_BIOSYNTHESIS_AND_EXPORT" "7" NA
"2435" "HYALURONAN_METABOLISM" "HYALURONAN_UPTAKE_AND_DEGRADATION" "7" NA
"2436" "METABOLISM_OF_CARBOHYDRATES" "FRUCTOSE_METABOLISM" "5" NA
"2437" "FRUCTOSE_METABOLISM" "FRUCTOSE_BIOSYNTHESIS" "6" NA
"2438" "FRUCTOSE_METABOLISM" "FRUCTOSE_CATABOLISM" "6" NA
"2439" "METABOLISM_OF_CARBOHYDRATES" "LACTOSE_SYNTHESIS" "5" NA
"2440" "METABOLISM_OF_CARBOHYDRATES" "FORMATION_OF_XYLULOSE_5_PHOSPHATE" "5" NA
"2441" "METABOLISM_OF_CARBOHYDRATES" "GLUCOSE_METABOLISM" "5" NA
"2442" "GLUCOSE_METABOLISM" "GLYCOLYSIS" "6" NA
"2443" "GLYCOLYSIS" "REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN" "7" NA
"2444" "GLYCOLYSIS" "REGULATION_OF_GLYCOLYSIS_BY_FRUCTOSE_26_BISPHOSPHATE_METABOLISM" "7" NA
"2445" "GLUCOSE_METABOLISM" "GLUCONEOGENESIS" "6" NA
"2446" "METABOLISM_OF_CARBOHYDRATES" "GALACTOSE_CATABOLISM" "5" NA
"2447" "METABOLISM_OF_CARBOHYDRATES" "PENTOSE_PHOSPHATE_PATHWAY" "5" NA
"2448" "PENTOSE_PHOSPHATE_PATHWAY" "5_PHOSPHORIBOSE_1_DIPHOSPHATE_BIOSYNTHESIS" "6" NA
"2449" "METABOLISM_OF_CARBOHYDRATES" "LYSOSOMAL_OLIGOSACCHARIDE_CATABOLISM" "5" NA
"2450" "METABOLISM_OF_CARBOHYDRATES" "GLYCOGEN_METABOLISM" "5" NA
"2451" "GLYCOGEN_METABOLISM" "GLYCOGEN_SYNTHESIS" "6" NA
"2452" "GLYCOGEN_METABOLISM" "GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS" "6" NA
"2453" "METABOLISM_OF_CARBOHYDRATES" "BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS" "5" NA
"2454" "BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS" "ABO_BLOOD_GROUP_BIOSYNTHESIS" "6" NA
"2455" "BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS" "LEWIS_BLOOD_GROUP_BIOSYNTHESIS" "6" NA
"2456" "METABOLISM" "PYROPHOSPHATE_HYDROLYSIS" "4" NA
"2457" "IN_REACTOME_HIERARCHIE" "REPRODUCTION" "3" "98"
"2458" "REPRODUCTION" "FERTILIZATION" "4" NA
"2459" "FERTILIZATION" "SPERM_MOTILITY_AND_TAXES" "5" NA
"2460" "FERTILIZATION" "ACROSOME_REACTION_AND_SPERM_OOCYTE_MEMBRANE_BINDING" "5" NA
"2461" "FERTILIZATION" "INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA" "5" NA
"2462" "IN_REACTOME_HIERARCHIE" "EXTRACELLULAR_MATRIX_ORGANIZATION" "3" "218"
"2463" "EXTRACELLULAR_MATRIX_ORGANIZATION" "DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX" "4" "92"
"2464" "DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX" "COLLAGEN_DEGRADATION" "5" NA
"2465" "DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX" "ACTIVATION_OF_MATRIX_METALLOPROTEINASES" "5" NA
"2466" "EXTRACELLULAR_MATRIX_ORGANIZATION" "COLLAGEN_FORMATION" "4" "64"
"2467" "COLLAGEN_FORMATION" "COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES" "5" "49"
"2468" "COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES" "COLLAGEN_CHAIN_TRIMERIZATION" "6" "29"
"2469" "COLLAGEN_FORMATION" "ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES" "5" NA
"2470" "ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES" "ANCHORING_FIBRIL_FORMATION" "6" NA
"2471" "ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES" "CROSSLINKING_OF_COLLAGEN_FIBRILS" "6" NA
"2472" "EXTRACELLULAR_MATRIX_ORGANIZATION" "ELASTIC_FIBRE_FORMATION" "4" "38"
"2473" "ELASTIC_FIBRE_FORMATION" "MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES" "5" "32"
"2474" "EXTRACELLULAR_MATRIX_ORGANIZATION" "FIBRONECTIN_MATRIX_FORMATION" "4" NA
"2475" "EXTRACELLULAR_MATRIX_ORGANIZATION" "INTEGRIN_CELL_SURFACE_INTERACTIONS" "4" NA
"2476" "EXTRACELLULAR_MATRIX_ORGANIZATION" "LAMININ_INTERACTIONS" "4" NA
"2477" "EXTRACELLULAR_MATRIX_ORGANIZATION" "NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS" "4" NA
"2478" "NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS" "SYNDECAN_INTERACTIONS" "5" NA
"2479" "EXTRACELLULAR_MATRIX_ORGANIZATION" "ECM_PROTEOGLYCANS" "4" NA
"2480" "EXTRACELLULAR_MATRIX_ORGANIZATION" "INVADOPODIA_FORMATION" "4" NA
"2481" "IN_REACTOME_HIERARCHIE" "CELL_CELL_COMMUNICATION" "3" NA
"2482" "CELL_CELL_COMMUNICATION" "NEPHRIN_FAMILY_INTERACTIONS" "4" NA
"2483" "CELL_CELL_COMMUNICATION" "SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS" "4" NA
"2484" "CELL_CELL_COMMUNICATION" "CELL_JUNCTION_ORGANIZATION" "4" NA
"2485" "CELL_JUNCTION_ORGANIZATION" "CELL_CELL_JUNCTION_ORGANIZATION" "5" NA
"2486" "CELL_CELL_JUNCTION_ORGANIZATION" "SDK_INTERACTIONS" "6" NA
"2487" "CELL_CELL_JUNCTION_ORGANIZATION" "ADHERENS_JUNCTIONS_INTERACTIONS" "6" NA
"2488" "ADHERENS_JUNCTIONS_INTERACTIONS" "NECTIN_NECL__TRANS_HETERODIMERIZATION" "7" NA
"2489" "CELL_CELL_JUNCTION_ORGANIZATION" "TIGHT_JUNCTION_INTERACTIONS" "6" NA
"2490" "CELL_JUNCTION_ORGANIZATION" "TYPE_I_HEMIDESMOSOME_ASSEMBLY" "5" NA
"2491" "CELL_JUNCTION_ORGANIZATION" "CELL_EXTRACELLULAR_MATRIX_INTERACTIONS" "5" NA
"2492" "CELL_EXTRACELLULAR_MATRIX_INTERACTIONS" "LOCALIZATION_OF_THE_PINCH_ILK_PARVIN_COMPLEX_TO_FOCAL_ADHESIONS" "6" NA
"2493" "CELL_EXTRACELLULAR_MATRIX_INTERACTIONS" "REGULATION_OF_CYTOSKELETAL_REMODELING_AND_CELL_SPREADING_BY_IPP_COMPLEX_COMPONENTS" "6" NA
"2494" "IN_REACTOME_HIERARCHIE" "SIGNAL_TRANSDUCTION" "3" NA
"2495" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_NOTCH" "4" NA
"2496" "SIGNALING_BY_NOTCH" "PRE_NOTCH_EXPRESSION_AND_PROCESSING" "5" NA
"2497" "PRE_NOTCH_EXPRESSION_AND_PROCESSING" "PRE_NOTCH_TRANSCRIPTION_AND_TRANSLATION" "6" NA
"2498" "PRE_NOTCH_EXPRESSION_AND_PROCESSING" "PRE_NOTCH_PROCESSING_IN_GOLGI" "6" NA
"2499" "SIGNALING_BY_NOTCH" "SIGNALING_BY_NOTCH1" "5" NA
"2500" "SIGNALING_BY_NOTCH1" "NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION" "6" NA
"2501" "SIGNALING_BY_NOTCH1" "ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS" "6" NA
"2502" "SIGNALING_BY_NOTCH" "SIGNALING_BY_NOTCH3" "5" NA
"2503" "SIGNALING_BY_NOTCH3" "NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS" "6" NA
"2504" "NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS" "NONCANONICAL_ACTIVATION_OF_NOTCH3" "7" NA
"2505" "SIGNALING_BY_NOTCH" "SIGNALING_BY_NOTCH4" "5" NA
"2506" "SIGNALING_BY_NOTCH4" "NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS" "6" NA
"2507" "SIGNALING_BY_NOTCH4" "NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING" "6" NA
"2508" "SIGNAL_TRANSDUCTION" "MTOR_SIGNALLING" "4" NA
"2509" "MTOR_SIGNALLING" "INHIBITION_OF_TSC_COMPLEX_FORMATION_BY_PKB" "5" NA
"2510" "MTOR_SIGNALLING" "MTORC1_MEDIATED_SIGNALLING" "5" NA
"2511" "MTOR_SIGNALLING" "ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK" "5" NA
"2512" "SIGNAL_TRANSDUCTION" "SIGNALING_BY_WNT" "4" NA
"2513" "SIGNALING_BY_WNT" "DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX" "5" NA
"2514" "DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX" "BETA_CATENIN_PHOSPHORYLATION_CASCADE" "6" NA
"2515" "DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX" "REPRESSION_OF_WNT_TARGET_GENES" "6" NA
"2516" "SIGNALING_BY_WNT" "TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT" "5" NA
"2517" "TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT" "WNT_MEDIATED_ACTIVATION_OF_DVL" "6" NA
"2518" "TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT" "FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX" "6" NA
"2519" "TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT" "DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX" "6" NA
